user_id,career_level,discipline_id,industry_id,country,region,experience_n_entries_class,experience_years_experience,experience_years_in_current,edu_degree_average_rating
"682706","5","0","0","de","0","3","5","1","2","1"
"682750","3","7","5","de","2","3","6","1","0","0"
"682828","0","0","0","de","0","3","7","1","2","1.29271"
"682867","3","1","21","de","1","3","6","2","0","1.16352"
"68289","0","0","0","de","0","3","5","3","0","0"
"682892","0","0","7","de","7","3","5","1","1","1"
"682959","6","0","0","de","0","3","5","2","0","1"
"683037","5","0","15","de","10","2","0","0","3","1"
"683068","3","20","1","ch","0","2","5","4","1","1"
"683077","2","0","1","de","2","2","3","2","2","0"
"683135","2","0","0","de","0","3","4","2","0","1.08824"
"683268","0","0","16","de","1","2","4","1","2","1"
"683282",NULL,"0","0","de","10","1","0","0","0","1"
"683311","3","2","14","de","9","3","4","1","0","1"
"683322","4","0","0","de","0","3","6","4","2","1.09091"
"683398","6","0","0","de","0","2","6","2","0","1"
"683500","3","23","15","de","2","3","7","2","0","1"
"683533",NULL,"0","0","de","3","3","2","1","2","0"
"6836","3","0","5","ch","0","2","5","3","0","1"
"683602","3","14","21","de","3","2","4","1","0","1"
"683619","4","17","21","de","6","3","4","3","2","1"
"683638","3","3","8","de","9","3","4","2","0","1"
"683651","4","0","0","de","0","3","5","3","1","1"
"683743","6","0","0","de","0","2","7","2","0","0"
"683946","3","14","15","de","1","2","6","1","0","1"
"684042",NULL,"0","0","de","2","1","4","0","1","1"
"684047","0","0","13","de","6","3","6","3","0","1"
"684053",NULL,"0","0","de","1","3","5","0","1","1.20238"
"684099","0","0","0","de","0","2","5","4","0","1"
"684130","4","3","21","de","10","3","7","2","0","1.125"
"684230","6","0","0","de","0","3","6","2","0","1"
"684231","4","0","0","non_dach","0","2","4","2","0","1"
"684254","0","0","1","de","9","1","0","0","0","1"
"684280","3","0","8","de","10","2","6","3","0","1"
"684281","3","14","21","de","9","3","5","2","0","1"
"684518","0","0","15","de","10","1","7","7","0","1"
"684552","0","0","0","de","0","2","4","0","1","1"
"684607","0","0","23","de","0","3","4","2","0","0"
"684660","3","3","2","de","9","1","4","3","0","1"
"684722",NULL,"0","0","non_dach","0","3","6","0","2","1.22222"
"684838","3","15","1","de","0","1","5","5","0","1"
"685018","3","0","21","de","1","2","5","2","0","1"
"685045",NULL,"0","0","de","1","3","4","1","2","1"
"685090","4","0","13","de","2","3","2","2","0","1"
"685189",NULL,"0","0","de","2","1","4","0","2","1.02"
"685267","4","0","0","de","0","3","6","1","1","1"
"685350","0","0","8","de","9","3","7","7","0","1"
"685354","0","0","21","ch","0","3","4","1","2","1"
"685378","3","0","0","ch","0","3","5","4","0","1.08333"
"685503","4","0","9","de","1","3","5","3","0","1"
"685559","6","19","21","de","2","3","7","4","2","1.02976"
"685637","3","3","15","de","2","3","7","3","0","1"
"685684","0","0","8","de","9","1","0","0","0","0"
"685712","2","0","0","de","0","3","4","2","2","0"
"685778","5","0","0","de","0","3","0","0","0","0"
"685813",NULL,"0","0","de","6","3","2","2","0","2"
"685833",NULL,"0","0","ch","0","1","0","0","0","0"
"685929","5","0","0","de","0","3","6","3","0","1"
"686178","3","0","0","de","0","2","5","3","0","0"
"686222","0","0","0","de","0","3","5","5","0","1"
"686238","4","7","22","de","0","3","5","3","0","1"
"68626","3","9","8","de","2","3","4","2","0","1"
"686277","0","0","15","de","3","3","4","4","0","1"
"686298","0","0","14","de","9","3","4","2","0","1"
"68642",NULL,"0","0","at","0","1","4","0","2","1"
"686546","0","0","11","ch","0","2","5","4","2","1"
"686682",NULL,"0","0","de","10","3","0","0","0","1"
"686738","2","2","14","de","2","2","4","3","2","1"
"686822","3","15","1","de","9","3","5","2","0","1"
"686862","0","0","21","de","7","2","5","1","0","1"
"686906",NULL,"0","0","de","9","1","0","0","0","1"
"686929","0","0","1","ch","0","1","0","0","0","1"
"686984",NULL,"0","0","de","10","2","3","0","2","1"
"687026",NULL,"0","0","de","2","3","4","0","0","1.37719"
"687373",NULL,"0","0","de","6","2","3","0","1","1.07368"
"68739","0","0","0","de","0","1","0","0","0","1"
"687398","6","0","1","de","2","1","4","4","0","1.22222"
"687428","3","0","0","de","0","3","4","2","1","0"
"687484","3","0","15","de","3","3","5","3","2","1.25"
"687494",NULL,"0","0","de","1","3","4","0","0","1.15385"
"687499","3","18","21","non_dach","0","1","4","4","0","1.38888"
"687534","0","2","21","de","6","3","5","2","2","1.21667"
"687553",NULL,"0","0","de","6","1","0","0","1","0"
"687625",NULL,"0","0","de","0","1","1","0","0","1"
"687739","4","0","0","at","0","3","4","1","1","1.23243"
"687795","3","20","19","non_dach","0","1","2","2","1","1"
"687876","4","1","21","de","9","3","7","4","0","1.05556"
"687906","2","18","10","de","10","3","4","3","2","1"
"687991",NULL,"0","0","de","0","1","2","2","1","1"
"688094","0","0","15","de","1","1","0","0","0","1.07143"
"688100","3","0","0","de","0","1","6","4","0","1.2"
"688131","3","17","13","de","6","3","7","7","2","0"
"688220","2","0","0","de","0","1","4","3","0","1"
"68831","3","10","2","at","0","3","4","2","2","1"
"688409",NULL,"0","0","de","10","3","4","1","2","1.04"
"688449","3","0","0","de","0","1","5","5","0","1.09"
"688512","3","0","4","de","2","3","5","3","0","1.25"
"688784","3","9","18","de","1","3","5","3","1","1.14445"
"688788",NULL,"0","0","de","9","2","1","0","0","1"
"688811","4","19","1","de","0","2","6","4","0","1.275"
"688872","0","0","6","de","9","1","4","4","0","1"
"688935",NULL,"0","0","at","0","3","5","1","1","1.2963"
"68894","3","3","1","de","3","2","4","4","0","1"
"689068","0","0","8","de","0","1","0","0","0","1.2"
"689161",NULL,"0","0","de","7","1","3","0","0","1.39626"
"689183","3","0","8","de","1","3","5","2","1","1"
"689185",NULL,"0","0","ch","0","1","2","2","2","1"
"689253","3","0","0","de","0","3","3","3","2","1"
"6893","3","14","21","de","1","2","7","4","2","1"
"689382","4","9","8","de","1","3","6","2","0","1"
"689548","0","0","8","de","8","2","7","2","0","0"
"689576","0","0","10","de","6","3","4","2","1","1"
"689687","3","0","15","de","0","1","0","0","0","1"
"689730","0","0","0","de","0","1","0","0","0","1"
"689772","5","0","0","de","0","3","2","2","0","0"
"689971","3","0","0","de","0","1","4","1","0","1"
"690077","3","0","9","de","6","2","4","3","2","1"
"690083",NULL,"0","0",NULL,NULL,"2","0","0",NULL,"0"
"690115","4","0","22","de","7","3","4","4","2","1"
"690161","0","11","21","de","6","3","4","2","2","0"
"690262","0","0","0","de","0","3","0","0","0","1"
"690276",NULL,"0","0","de","6","2","3","0","1","1"
"690305","3","0","0","de","0","3","4","4","2","0"
"690316","0","0","1","de","16","2","4","1","0","0"
"690465","3","14","21","non_dach","0","3","4","2","2","0"
"69059","5","0","0","de","0","3","5","2","2","1"
"690608","0","0","10","de","9","1","0","0","2","0"
"690673","4","14","21","ch","0","3","7","1","0","1"
"690771","0","0","0","de","0","1","0","0","0","1"
"690858",NULL,"0","0","at","0","1","0","0","0","1"
"690866","4","5","2","de","9","3","7","4","0","1"
"69088",NULL,"0","0","de","6","3","4","0","0","0"
"690960","3","14","17","ch","0","3","5","2","1","1"
"691016","3","5","19","de","9","3","6","4","0","0"
"691036",NULL,"0","0","de","13","3","4","1","2","1.5"
"691109","0","0","22","ch","0","3","6","3","0","1"
"691314",NULL,"0","0","de","1","3","4","1","2","0"
"691455","3","0","22","de","7","1","6","4","0","1"
"691549",NULL,"0","0","de","4","3","4","0","0","1.16667"
"691645","3","0","1","de","9","2","7","5","0","1"
"691824",NULL,"0","0","de","1","3","5","2","1","0"
"692082",NULL,"0","0","de","3","3","4","0","2","1"
"692158","3","0","0","de","0","3","4","1","1","1"
"692252",NULL,"0","0","de","5","3","7","0","0","1"
"692326","3","0","0","de","0","3","4","2","0","1.14584"
"692358","3","0","11","de","9","3","6","2","0","1"
"692383","4","0","0","de","0","2","4","1","1","0"
"692490","3","6","15","de","6","3","6","2","0","1"
"692587","4","7","19","de","3","3","7","2","2","1.41667"
"692642","6","0","0","de","0","3","6","6","0","1.02703"
"692833","3","0","0","de","0","1","0","0","0","1"
"692907","4","7","1","de","0","3","5","3","0","1.16667"
"693194","5","0","0","de","0","3","7","5","3","0"
"693213","4","9","21","de","9","3","6","3","2","0"
"693221","3","0","0","de","0","2","4","0","1","1.05"
"693349",NULL,"0","0","de","6","2","2","0","0","1"
"693404","3","21","1","at","0","3","6","1","2","1"
"693454",NULL,"0","0","de","1","1","1","0","0","1"
"693468","0","0","1","de","1","1","0","0","0","1"
"693583","0","0","0","de","0","1","0","0","0","1"
"693625","3","0","0","at","0","3","5","2","2","1"
"693727",NULL,"0","0","non_dach","0","1","0","0","0","1"
"693768",NULL,"0","0","ch","0","1","0","0","0","1"
"693854","0","0","21","non_dach","0","2","4","1","0","1"
"693902",NULL,"0","0","de","0",NULL,NULL,NULL,"0","1.02632"
"693934",NULL,"0","0","de","2","1","0","0","1","1"
"693961","3","15","9","de","9","1","0","0","0","1"
"693993","0","0","0","de","0","2","5","1","0","1.56667"
"694051","4","0","0","de","0","2","6","5","2","1"
"694088","6","19","21","ch","0","3","7","2","0","1"
"694095","0","0","1","de","1","1","0","0","1","1"
"69418","3","20","9","de","2","2","5","1","0","1.04265"
"694231","0","0","20","de","7","1","0","0","0","1.06667"
"69428","3","0","5","de","9","3","5","2","0","1"
"694331","0","0","0","de","0","3","6","1","0","1"
"694430","3","0","21","de","7","2","4","2","0","1"
"694432",NULL,"0","0","de","10","3","7","0","2","0"
"694472","3","0","0","de","0","1","5","5","3","1.00667"
"694496","0","0","10","de","3","3","5","4","3","1"
"694557",NULL,"0","0","de","6","1","0","0","0","1"
"694659","0","0","9","de","9","2","6","3","2","1"
"694669","3","0","10","de","1","3","7","7","0","1"
"694865","0","19","8","non_dach","0","3","4","2","2","1"
"694979","3","0","21","de","7","1","6","6","0","1"
"695011","0","0","8","de","0","1","0","0","0","1.04138"
"695201",NULL,"0","0","de","4","2","5","0","2","1.36364"
"695218","3","0","0","de","0","3","4","2","2","1.07143"
"695252","3","7","15","de","9","2","4","2","2","1"
"695417","3","0","0","de","0","3","6","1","2","1"
"695435","6","0","7","de","1","1","6","6","0","1"
"695554","4","0","0","de","0","2","7","0","0","1"
"695562","0","0","8","de","9","2","7","6","0","1"
"695778","3","0","8","de","13","1","0","0","0","1"
"69602","0","5","15","de","9","1","6","6","0","1"
"696048","3","6","9","de","1","1","3","1","0","1"
"696198","0","0","15","de","9","2","5","3","3","1"
"696252","4","0","0","non_dach","0","2","5","1","0","1"
"696349","0","0","17","de","10","2","4","2","2","1"
"696449","0","0","10","de","2","3","5","2","3","1"
"696480","0","2","21","de","9","3","4","1","0","0"
"696532",NULL,"0","0","de","1","2","3","0","0","1"
"696549","0","0","21","de","10","2","7","4","0","0"
"696578","3","0","0","de","0","3","6","1","2","1"
"696581","2","0","0","at","0","2","2","1","2","1.14612"
"69659",NULL,"0","0","de","2","3","3","1","2","1"
"696674",NULL,"0","0","de","3","3","4","0","2","1"
"696719","6","0","0","de","0","1","6","4","0","1"
"696864","4","3","22","de","1","3","4","2","0","1.0625"
"697029","3","0","0","de","0","1","7","5","2","1"
"697141",NULL,"0","0","at","0","3","5","1","0","1"
"697150","5","14","21","de","9","3","6","2","0","1"
"697208","4","0","0","de","0","1","4","4","2","1"
"697311","2","0","0","de","0","1","2","2","0","1"
"69757",NULL,"0","0","de","6","1","0","0","0","1.4375"
"697626","3","0","0","de","0","3","6","2","1","1"
"697627","0","0","1","de","6","3","6","3","0","1.08"
"697633","3","0","0","non_dach","0","1","2","2","0","1.05769"
"69765","6","0","0","de","0","3","7","2","2","0"
"697650","4","0","19","de","9","3","7","4","0","1.5"
"697695","6","0","21","de","3","3","4","3","0","1.75"
"697715","4","0","4","de","9","3","6","1","0","1"
"697769","5","0","0","de","0","3","4","1","0","1"
"697777","3","0","0","de","0","3","6","5","0","1"
"697855","3","20","9","de","2","3","6","2","0","1.02381"
"697922","3","9","18","de","2","3","7","1","2","1"
"698151","0","0","15","de","10","3","3","2","0","0"
"698208",NULL,"0","0","de","7","3","2","1","0","1.41226"
"698219","0","0","1","de","10","1","4","2","0","1"
"698433","0","0","1","de","1","3","4","4","2","0"
"698438","6","0","0","de","0","3","6","6","0","1"
"698450",NULL,"0","0","de","6","2","4","0","0","1"
"698578","3","23","7","de","3","3","5","2","0","1"
"69869","0","0","0","de","0","3","5","3","1","2.16665"
"698794",NULL,"0","0","de","2","3","3","0","2","1"
"699064","5","0","21","non_dach","0","2","5","4","0","1"
"699090",NULL,"0","0","de","9","3","4","1","0","1"
"699170","0","0","1","de","1","2","5","4","0","1"
"699177","3","14","21","de","3","3","4","4","1","1.14286"
"699284","4","0","0","de","0","3","7","3","0","1"
"699458","3","12","16","de","6","3","7","1","0","0"
"699492",NULL,"0","0","de","1","1","6","0","2","1"
"699499","0","0","20","de","2","3","4","2","2","0"
"6995","0","0","5","de","3","2","4","1","2","1"
"699523",NULL,"0","0","de","0","3","7","3","0","1"
"699636",NULL,"0","0","ch","0","3","7","0","0","1"
"699709","3","2","23","de","2","3","7","2","0","1"
"69980","0","0","0","de","0","3","4","3","0","1"
"699902","0","0","15","de","1","2","3","1","1","1"
"700285","3","0","0","de","0","2","7","4","0","1"
"7003","3","0","14","de","6","2","7","4","0","1"
"700308","3","17","18","de","6","3","4","1","2","1"
"700462","3","0","0","at","0","1","3","1","0","1"
"700620",NULL,"0","0","de","7","1","4","0","0","1.33333"
"700922",NULL,"0","0","non_dach","0","1","0","0","0","1"
"700944",NULL,"0","0","de","2","3","0","0","0","1.01515"
"700965","4","0","21","de","10","3","7","3","0","1"
"70104","0","0","0","de","0","3","7","4","1","1.25"
"701048","3","0","0","de","0","3","3","3","1","1"
"701081","3","0","0","de","0","1","6","5","0","1.06466"
"701101","6","0","0","de","0","3","7","6","2","1"
"701177","3","0","0","de","0","3","6","6","0","1"
"701242","0","0","14","de","1","1","0","0","0","1.05159"
"701248","0","0","15","de","0","1","0","0","0","1"
"701286","3","0","0","de","0","2","4","3","2","1"
"70134","4","3","21","de","9","3","4","2","1","1"
"701484","0","0","21","non_dach","0","3","4","1","1","1.15432"
"701652","0","0","0","de","0","2","4","2","1","1"
"701791",NULL,"0","0","de","0",NULL,NULL,NULL,"0","1"
"702124","3","0","21","de","7","3","6","6","0","1.44445"
"702167","0","19","15","de","0","3","7","4","0","1.54825"
"702210","6","0","5","de","9","1","0","0","0","1"
"70247","0","0","14","de","0","3","4","2","0","0"
"702477",NULL,"0","0","de","9","3","4","2","2","1.11364"
"702578","3","0","0","de","0","2","3","1","0","1"
"702618","4","0","0","de","0","3","5","2","0","1"
"702714","3","0","0","de","0","1","3","3","0","1"
"702859","3","0","0","non_dach","0","3","5","1","3","1"
"702890",NULL,"0","0","de","9","2","0","0","0","1"
"702954","3","0","0","at","0","1","5","1","0","1"
"703087","3","0","0","de","0","3","6","5","0","1"
"703153",NULL,"0","0","de","9","1","2","0","2","1.5"
"703236","3","0","9","de","9","3","7","2","0","1.05208"
"703243","3","0","0","de","0","2","7","5","0","1.00241"
"703342","4","7","21","de","10","3","6","2","0","1.1954"
"703361","3","9","8","de","6","3","5","1","0","0"
"703367","0","0","15","de","2","3","7","1","0","1"
"703455","4","0","0","de","0","1","4","2","0","1"
"703489","0","9","21","de","7","3","4","1","1","1"
"703520","0","0","0","de","0","2","6","3","0","1"
"70358","3","0","0","de","0","2","7","2","2","1"
"703680","4","3","22","de","9","3","6","2","0","1.19444"
"703725",NULL,"0","0","de","5","3","4","0","0","1.12019"
"703807","3","0","0","de","0","2","2","2","2","1"
"703949","0","6","8","ch","0","2","4","2","0","1.16667"
"703984","4","0","0","de","0","3","5","1","0","1.09023"
"704014","0","0","18","de","0","1","0","0","0","0"
"704053",NULL,"0","0","de","7","1","5","0","2","1.05556"
"704067","4","0","20","de","7","2","5","4","2","1.00928"
"704186","3","0","0","de","0","3","7","2","0","1"
"704265","0","0","14","ch","0","3","7","5","2","1.11607"
"70428","0","0","0","de","0","2","4","1","1","1.08547"
"704286","3","0","1","de","4","2","5","2","0","1"
"704292",NULL,"0","0","de","7","2","2","2","0","1"
"704306","6","0","0","de","0","2","3","1","0","0"
"704453","3","0","0","de","0","2","5","4","2","0"
"704634","3","0","1","de","9","3","5","4","0","1"
"704648","3","0","0","de","0","1","7","5","0","0"
"704761","3","7","1","de","1","3","6","1","0","1"
"704773",NULL,"0","0","de","15","3","4","1","0","1"
"704801","3","0","0","de","0","2","5","3","2","1"
"704909",NULL,"0","0","de","9","1","0","0","0","0"
"704914","6","0","0","non_dach","0","3","6","4","0","1"
"704929","3","0","0","de","0","2","6","4","0","1"
"70508","5","0","0","de","0","3","4","2","3","1.29545"
"705119","3","0","0","de","0","3","4","2","0","1.375"
"70515","5","0","0","de","0","3","7","2","0","1.2"
"705311","6","0","0","de","0","3","7","3","2","0"
"705328","2","0","0","de","0","3","4","2","2","0"
"705329",NULL,"0","0","de","10","1","3","0","0","0"
"70534",NULL,"0","0","de","7","2","4","0","0","1"
"705355","5","0","0","non_dach","0","3","6","2","2","1"
"705388","0","0","10","de","9","1","0","0","0","1.33335"
"70540",NULL,"0","0","de","2","1","0","0","0","1.1875"
"705406","3","0","19","de","9","2","5","3","2","1"
"705407",NULL,"0","0","de","7","1","0","0","0","1"
"705422","4","13","1","de","1","1","4","4","0","1.14444"
"705448","4","19","21","de","1","3","5","1","2","0"
"70547",NULL,"0","0","de","10","2","4","0","2","1.04729"
"705525","6","19","13","at","0","3","6","2","2","1"
"705619","0","0","0","de","0","2","4","0","1","1"
"705640","0","0","14","de","2","1","0","0","0","1"
"705667","2","0","21","de","6","2","4","3","0","1"
"705922","3","14","21","ch","0","1","4","4","2","1"
"705925","4","0","0","de","0","2","3","2","2","1"
"706044",NULL,"0","0","de","1","3","7","0","0","1.00403"
"706358","3","3","15","de","2","3","6","1","0","1.18095"
"706360","0","0","0","de","0","3","5","1","2","0"
"706391","0","0","0","de","0","2","5","1","3","0"
